code,geofips,geoname,timeperiod,cl_unit,unit_mult,datavalue,table,endpoint,topic
SAPCE2-11,31000,Nebraska,2013,Dollars,0,2146,SAPCE2,11,Per capita personal consumption expenditures: Gasoline and other energy goods
SAPCE2-11,31000,Nebraska,2014,Dollars,0,1979,SAPCE2,11,Per capita personal consumption expenditures: Gasoline and other energy goods
SAPCE2-11,31000,Nebraska,2015,Dollars,0,1474,SAPCE2,11,Per capita personal consumption expenditures: Gasoline and other energy goods
SAPCE2-11,31000,Nebraska,2016,Dollars,0,1344,SAPCE2,11,Per capita personal consumption expenditures: Gasoline and other energy goods
SAPCE2-11,31000,Nebraska,2017,Dollars,0,1439,SAPCE2,11,Per capita personal consumption expenditures: Gasoline and other energy goods
SAPCE2-11,31000,Nebraska,2018,Dollars,0,1595,SAPCE2,11,Per capita personal consumption expenditures: Gasoline and other energy goods
SAPCE2-11,31000,Nebraska,2019,Dollars,0,1516,SAPCE2,11,Per capita personal consumption expenditures: Gasoline and other energy goods
SAPCE2-11,31000,Nebraska,2020,Dollars,0,1116,SAPCE2,11,Per capita personal consumption expenditures: Gasoline and other energy goods
SAPCE2-11,31000,Nebraska,2021,Dollars,0,1679,SAPCE2,11,Per capita personal consumption expenditures: Gasoline and other energy goods
SAPCE2-11,31000,Nebraska,2022,Dollars,0,2170,SAPCE2,11,Per capita personal consumption expenditures: Gasoline and other energy goods
SAPCE2-11,32000,Nevada,1997,Dollars,0,578,SAPCE2,11,Per capita personal consumption expenditures: Gasoline and other energy goods
SAPCE2-11,32000,Nevada,1998,Dollars,0,503,SAPCE2,11,Per capita personal consumption expenditures: Gasoline and other energy goods
SAPCE2-11,32000,Nevada,1999,Dollars,0,568,SAPCE2,11,Per capita personal consumption expenditures: Gasoline and other energy goods
SAPCE2-11,32000,Nevada,2000,Dollars,0,672,SAPCE2,11,Per capita personal consumption expenditures: Gasoline and other energy goods
SAPCE2-11,32000,Nevada,2001,Dollars,0,628,SAPCE2,11,Per capita personal consumption expenditures: Gasoline and other energy goods
SAPCE2-11,32000,Nevada,2002,Dollars,0,580,SAPCE2,11,Per capita personal consumption expenditures: Gasoline and other energy goods
SAPCE2-11,32000,Nevada,2003,Dollars,0,672,SAPCE2,11,Per capita personal consumption expenditures: Gasoline and other energy goods
SAPCE2-11,32000,Nevada,2004,Dollars,0,805,SAPCE2,11,Per capita personal consumption expenditures: Gasoline and other energy goods
SAPCE2-11,32000,Nevada,2005,Dollars,0,999,SAPCE2,11,Per capita personal consumption expenditures: Gasoline and other energy goods
SAPCE2-11,32000,Nevada,2006,Dollars,0,1138,SAPCE2,11,Per capita personal consumption expenditures: Gasoline and other energy goods
SAPCE2-11,32000,Nevada,2007,Dollars,0,1127,SAPCE2,11,Per capita personal consumption expenditures: Gasoline and other energy goods
SAPCE2-11,32000,Nevada,2008,Dollars,0,1248,SAPCE2,11,Per capita personal consumption expenditures: Gasoline and other energy goods
SAPCE2-11,32000,Nevada,2009,Dollars,0,867,SAPCE2,11,Per capita personal consumption expenditures: Gasoline and other energy goods
SAPCE2-11,32000,Nevada,2010,Dollars,0,1002,SAPCE2,11,Per capita personal consumption expenditures: Gasoline and other energy goods
SAPCE2-11,32000,Nevada,2011,Dollars,0,1213,SAPCE2,11,Per capita personal consumption expenditures: Gasoline and other energy goods
SAPCE2-11,32000,Nevada,2012,Dollars,0,1233,SAPCE2,11,Per capita personal consumption expenditures: Gasoline and other energy goods
SAPCE2-11,32000,Nevada,2013,Dollars,0,1242,SAPCE2,11,Per capita personal consumption expenditures: Gasoline and other energy goods
SAPCE2-11,32000,Nevada,2014,Dollars,0,1219,SAPCE2,11,Per capita personal consumption expenditures: Gasoline and other energy goods
SAPCE2-11,32000,Nevada,2015,Dollars,0,957,SAPCE2,11,Per capita personal consumption expenditures: Gasoline and other energy goods
SAPCE2-11,32000,Nevada,2016,Dollars,0,865,SAPCE2,11,Per capita personal consumption expenditures: Gasoline and other energy goods
SAPCE2-11,32000,Nevada,2017,Dollars,0,994,SAPCE2,11,Per capita personal consumption expenditures: Gasoline and other energy goods
SAPCE2-11,32000,Nevada,2018,Dollars,0,1089,SAPCE2,11,Per capita personal consumption expenditures: Gasoline and other energy goods
SAPCE2-11,32000,Nevada,2019,Dollars,0,1007,SAPCE2,11,Per capita personal consumption expenditures: Gasoline and other energy goods
SAPCE2-11,32000,Nevada,2020,Dollars,0,675,SAPCE2,11,Per capita personal consumption expenditures: Gasoline and other energy goods
SAPCE2-11,32000,Nevada,2021,Dollars,0,1020,SAPCE2,11,Per capita personal consumption expenditures: Gasoline and other energy goods
SAPCE2-11,32000,Nevada,2022,Dollars,0,1383,SAPCE2,11,Per capita personal consumption expenditures: Gasoline and other energy goods
SAPCE2-11,33000,New Hampshire,1997,Dollars,0,577,SAPCE2,11,Per capita personal consumption expenditures: Gasoline and other energy goods
SAPCE2-11,33000,New Hampshire,1998,Dollars,0,520,SAPCE2,11,Per capita personal consumption expenditures: Gasoline and other energy goods
SAPCE2-11,33000,New Hampshire,1999,Dollars,0,561,SAPCE2,11,Per capita personal consumption expenditures: Gasoline and other energy goods
SAPCE2-11,33000,New Hampshire,2000,Dollars,0,713,SAPCE2,11,Per capita personal consumption expenditures: Gasoline and other energy goods
SAPCE2-11,33000,New Hampshire,2001,Dollars,0,724,SAPCE2,11,Per capita personal consumption expenditures: Gasoline and other energy goods
SAPCE2-11,33000,New Hampshire,2002,Dollars,0,690,SAPCE2,11,Per capita personal consumption expenditures: Gasoline and other energy goods
SAPCE2-11,33000,New Hampshire,2003,Dollars,0,834,SAPCE2,11,Per capita personal consumption expenditures: Gasoline and other energy goods
SAPCE2-11,33000,New Hampshire,2004,Dollars,0,957,SAPCE2,11,Per capita personal consumption expenditures: Gasoline and other energy goods
SAPCE2-11,33000,New Hampshire,2005,Dollars,0,1145,SAPCE2,11,Per capita personal consumption expenditures: Gasoline and other energy goods
SAPCE2-11,33000,New Hampshire,2006,Dollars,0,1270,SAPCE2,11,Per capita personal consumption expenditures: Gasoline and other energy goods
SAPCE2-11,33000,New Hampshire,2007,Dollars,0,1334,SAPCE2,11,Per capita personal consumption expenditures: Gasoline and other energy goods
SAPCE2-11,33000,New Hampshire,2008,Dollars,0,1481,SAPCE2,11,Per capita personal consumption expenditures: Gasoline and other energy goods
SAPCE2-11,33000,New Hampshire,2009,Dollars,0,1071,SAPCE2,11,Per capita personal consumption expenditures: Gasoline and other energy goods
SAPCE2-11,33000,New Hampshire,2010,Dollars,0,1242,SAPCE2,11,Per capita personal consumption expenditures: Gasoline and other energy goods
SAPCE2-11,33000,New Hampshire,2011,Dollars,0,1498,SAPCE2,11,Per capita personal consumption expenditures: Gasoline and other energy goods
SAPCE2-11,33000,New Hampshire,2012,Dollars,0,1476,SAPCE2,11,Per capita personal consumption expenditures: Gasoline and other energy goods
SAPCE2-11,33000,New Hampshire,2013,Dollars,0,1503,SAPCE2,11,Per capita personal consumption expenditures: Gasoline and other energy goods
SAPCE2-11,33000,New Hampshire,2014,Dollars,0,1478,SAPCE2,11,Per capita personal consumption expenditures: Gasoline and other energy goods
SAPCE2-11,33000,New Hampshire,2015,Dollars,0,1153,SAPCE2,11,Per capita personal consumption expenditures: Gasoline and other energy goods
SAPCE2-11,33000,New Hampshire,2016,Dollars,0,1015,SAPCE2,11,Per capita personal consumption expenditures: Gasoline and other energy goods
SAPCE2-11,33000,New Hampshire,2017,Dollars,0,1186,SAPCE2,11,Per capita personal consumption expenditures: Gasoline and other energy goods
SAPCE2-11,33000,New Hampshire,2018,Dollars,0,1322,SAPCE2,11,Per capita personal consumption expenditures: Gasoline and other energy goods
SAPCE2-11,33000,New Hampshire,2019,Dollars,0,1265,SAPCE2,11,Per capita personal consumption expenditures: Gasoline and other energy goods
SAPCE2-11,33000,New Hampshire,2020,Dollars,0,927,SAPCE2,11,Per capita personal consumption expenditures: Gasoline and other energy goods
SAPCE2-11,33000,New Hampshire,2021,Dollars,0,1308,SAPCE2,11,Per capita personal consumption expenditures: Gasoline and other energy goods
SAPCE2-11,33000,New Hampshire,2022,Dollars,0,1745,SAPCE2,11,Per capita personal consumption expenditures: Gasoline and other energy goods
SAPCE2-11,34000,New Jersey,1997,Dollars,0,498,SAPCE2,11,Per capita personal consumption expenditures: Gasoline and other energy goods
SAPCE2-11,34000,New Jersey,1998,Dollars,0,423,SAPCE2,11,Per capita personal consumption expenditures: Gasoline and other energy goods
SAPCE2-11,34000,New Jersey,1999,Dollars,0,441,SAPCE2,11,Per capita personal consumption expenditures: Gasoline and other energy goods
SAPCE2-11,34000,New Jersey,2000,Dollars,0,531,SAPCE2,11,Per capita personal consumption expenditures: Gasoline and other energy goods
SAPCE2-11,34000,New Jersey,2001,Dollars,0,526,SAPCE2,11,Per capita personal consumption expenditures: Gasoline and other energy goods
SAPCE2-11,34000,New Jersey,2002,Dollars,0,475,SAPCE2,11,Per capita personal consumption expenditures: Gasoline and other energy goods
SAPCE2-11,34000,New Jersey,2003,Dollars,0,582,SAPCE2,11,Per capita personal consumption expenditures: Gasoline and other energy goods
SAPCE2-11,34000,New Jersey,2004,Dollars,0,693,SAPCE2,11,Per capita personal consumption expenditures: Gasoline and other energy goods
SAPCE2-11,34000,New Jersey,2005,Dollars,0,856,SAPCE2,11,Per capita personal consumption expenditures: Gasoline and other energy goods
SAPCE2-11,34000,New Jersey,2006,Dollars,0,986,SAPCE2,11,Per capita personal consumption expenditures: Gasoline and other energy goods
SAPCE2-11,34000,New Jersey,2007,Dollars,0,1087,SAPCE2,11,Per capita personal consumption expenditures: Gasoline and other energy goods
SAPCE2-11,34000,New Jersey,2008,Dollars,0,1204,SAPCE2,11,Per capita personal consumption expenditures: Gasoline and other energy goods
SAPCE2-11,34000,New Jersey,2009,Dollars,0,891,SAPCE2,11,Per capita personal consumption expenditures: Gasoline and other energy goods
SAPCE2-11,34000,New Jersey,2010,Dollars,0,1012,SAPCE2,11,Per capita personal consumption expenditures: Gasoline and other energy goods
SAPCE2-11,34000,New Jersey,2011,Dollars,0,1250,SAPCE2,11,Per capita personal consumption expenditures: Gasoline and other energy goods
SAPCE2-11,34000,New Jersey,2012,Dollars,0,1267,SAPCE2,11,Per capita personal consumption expenditures: Gasoline and other energy goods
SAPCE2-11,34000,New Jersey,2013,Dollars,0,1256,SAPCE2,11,Per capita personal consumption expenditures: Gasoline and other energy goods
SAPCE2-11,34000,New Jersey,2014,Dollars,0,1214,SAPCE2,11,Per capita personal consumption expenditures: Gasoline and other energy goods
SAPCE2-11,34000,New Jersey,2015,Dollars,0,946,SAPCE2,11,Per capita personal consumption expenditures: Gasoline and other energy goods
SAPCE2-11,34000,New Jersey,2016,Dollars,0,821,SAPCE2,11,Per capita personal consumption expenditures: Gasoline and other energy goods
SAPCE2-11,34000,New Jersey,2017,Dollars,0,886,SAPCE2,11,Per capita personal consumption expenditures: Gasoline and other energy goods
SAPCE2-11,34000,New Jersey,2018,Dollars,0,940,SAPCE2,11,Per capita personal consumption expenditures: Gasoline and other energy goods
SAPCE2-11,34000,New Jersey,2019,Dollars,0,901,SAPCE2,11,Per capita personal consumption expenditures: Gasoline and other energy goods
SAPCE2-11,34000,New Jersey,2020,Dollars,0,672,SAPCE2,11,Per capita personal consumption expenditures: Gasoline and other energy goods
SAPCE2-11,34000,New Jersey,2021,Dollars,0,1025,SAPCE2,11,Per capita personal consumption expenditures: Gasoline and other energy goods
SAPCE2-11,34000,New Jersey,2022,Dollars,0,1340,SAPCE2,11,Per capita personal consumption expenditures: Gasoline and other energy goods
SAPCE2-11,35000,New Mexico,1997,Dollars,0,643,SAPCE2,11,Per capita personal consumption expenditures: Gasoline and other energy goods
SAPCE2-11,35000,New Mexico,1998,Dollars,0,585,SAPCE2,11,Per capita personal consumption expenditures: Gasoline and other energy goods
SAPCE2-11,35000,New Mexico,1999,Dollars,0,649,SAPCE2,11,Per capita personal consumption expenditures: Gasoline and other energy goods
SAPCE2-11,35000,New Mexico,2000,Dollars,0,825,SAPCE2,11,Per capita personal consumption expenditures: Gasoline and other energy goods
SAPCE2-11,35000,New Mexico,2001,Dollars,0,779,SAPCE2,11,Per capita personal consumption expenditures: Gasoline and other energy goods
SAPCE2-11,35000,New Mexico,2002,Dollars,0,763,SAPCE2,11,Per capita personal consumption expenditures: Gasoline and other energy goods
SAPCE2-11,35000,New Mexico,2003,Dollars,0,884,SAPCE2,11,Per capita personal consumption expenditures: Gasoline and other energy goods
SAPCE2-11,35000,New Mexico,2004,Dollars,0,1045,SAPCE2,11,Per capita personal consumption expenditures: Gasoline and other energy goods
SAPCE2-11,35000,New Mexico,2005,Dollars,0,1267,SAPCE2,11,Per capita personal consumption expenditures: Gasoline and other energy goods
SAPCE2-11,35000,New Mexico,2006,Dollars,0,1422,SAPCE2,11,Per capita personal consumption expenditures: Gasoline and other energy goods
SAPCE2-11,35000,New Mexico,2007,Dollars,0,1513,SAPCE2,11,Per capita personal consumption expenditures: Gasoline and other energy goods
SAPCE2-11,35000,New Mexico,2008,Dollars,0,1780,SAPCE2,11,Per capita personal consumption expenditures: Gasoline and other energy goods
SAPCE2-11,35000,New Mexico,2009,Dollars,0,1291,SAPCE2,11,Per capita personal consumption expenditures: Gasoline and other energy goods
SAPCE2-11,35000,New Mexico,2010,Dollars,0,1444,SAPCE2,11,Per capita personal consumption expenditures: Gasoline and other energy goods
SAPCE2-11,35000,New Mexico,2011,Dollars,0,1733,SAPCE2,11,Per capita personal consumption expenditures: Gasoline and other energy goods
SAPCE2-11,35000,New Mexico,2012,Dollars,0,1723,SAPCE2,11,Per capita personal consumption expenditures: Gasoline and other energy goods
SAPCE2-11,35000,New Mexico,2013,Dollars,0,1704,SAPCE2,11,Per capita personal consumption expenditures: Gasoline and other energy goods
SAPCE2-11,35000,New Mexico,2014,Dollars,0,1654,SAPCE2,11,Per capita personal consumption expenditures: Gasoline and other energy goods
SAPCE2-11,35000,New Mexico,2015,Dollars,0,1361,SAPCE2,11,Per capita personal consumption expenditures: Gasoline and other energy goods
SAPCE2-11,35000,New Mexico,2016,Dollars,0,1187,SAPCE2,11,Per capita personal consumption expenditures: Gasoline and other energy goods
SAPCE2-11,35000,New Mexico,2017,Dollars,0,1271,SAPCE2,11,Per capita personal consumption expenditures: Gasoline and other energy goods
SAPCE2-11,35000,New Mexico,2018,Dollars,0,1480,SAPCE2,11,Per capita personal consumption expenditures: Gasoline and other energy goods
SAPCE2-11,35000,New Mexico,2019,Dollars,0,1134,SAPCE2,11,Per capita personal consumption expenditures: Gasoline and other energy goods
SAPCE2-11,35000,New Mexico,2020,Dollars,0,804,SAPCE2,11,Per capita personal consumption expenditures: Gasoline and other energy goods
SAPCE2-11,35000,New Mexico,2021,Dollars,0,1263,SAPCE2,11,Per capita personal consumption expenditures: Gasoline and other energy goods
SAPCE2-11,35000,New Mexico,2022,Dollars,0,1674,SAPCE2,11,Per capita personal consumption expenditures: Gasoline and other energy goods
SAPCE2-11,36000,New York,1997,Dollars,0,340,SAPCE2,11,Per capita personal consumption expenditures: Gasoline and other energy goods
SAPCE2-11,36000,New York,1998,Dollars,0,292,SAPCE2,11,Per capita personal consumption expenditures: Gasoline and other energy goods
SAPCE2-11,36000,New York,1999,Dollars,0,317,SAPCE2,11,Per capita personal consumption expenditures: Gasoline and other energy goods
SAPCE2-11,36000,New York,2000,Dollars,0,403,SAPCE2,11,Per capita personal consumption expenditures: Gasoline and other energy goods
SAPCE2-11,36000,New York,2001,Dollars,0,387,SAPCE2,11,Per capita personal consumption expenditures: Gasoline and other energy goods
SAPCE2-11,36000,New York,2002,Dollars,0,365,SAPCE2,11,Per capita personal consumption expenditures: Gasoline and other energy goods
SAPCE2-11,36000,New York,2003,Dollars,0,435,SAPCE2,11,Per capita personal consumption expenditures: Gasoline and other energy goods
SAPCE2-11,36000,New York,2004,Dollars,0,509,SAPCE2,11,Per capita personal consumption expenditures: Gasoline and other energy goods
SAPCE2-11,36000,New York,2005,Dollars,0,607,SAPCE2,11,Per capita personal consumption expenditures: Gasoline and other energy goods
